date,window,score,regime
2007-06-11,full,78.36,frothy
2007-06-11,rolling20y,73.58,warm
2007-06-12,full,75.92,warm
2007-06-12,rolling20y,71.05,warm
2007-06-13,full,78.31,frothy
2007-06-13,rolling20y,73.5,warm
2007-06-14,full,79.42,frothy
2007-06-14,rolling20y,74.6,warm
2007-06-15,full,78.99,frothy
2007-06-15,rolling20y,74.17,warm
2007-06-18,full,79.58,frothy
2007-06-18,rolling20y,74.75,warm
2007-06-19,full,80.47,frothy
2007-06-19,rolling20y,75.65,warm
2007-06-20,full,78.53,frothy
2007-06-20,rolling20y,73.71,warm
2007-06-21,full,78.75,frothy
2007-06-21,rolling20y,73.89,warm
2007-06-22,full,77.08,frothy
2007-06-22,rolling20y,72.19,warm
2007-06-25,full,76.32,frothy
2007-06-25,rolling20y,71.49,warm
2007-06-26,full,74.29,warm
2007-06-26,rolling20y,69.47,warm
2007-06-27,full,77.61,frothy
2007-06-27,rolling20y,72.79,warm
2007-06-28,full,77.56,frothy
2007-06-28,rolling20y,72.75,warm
2007-06-29,full,77.07,frothy
2007-06-29,rolling20y,72.32,warm
2007-07-02,full,76.55,frothy
2007-07-02,rolling20y,71.64,warm
2007-07-03,full,76.88,frothy
2007-07-03,rolling20y,71.94,warm
2007-07-04,full,76.88,frothy
2007-07-04,rolling20y,71.94,warm
2007-07-05,full,76.3,frothy
2007-07-05,rolling20y,71.33,warm
2007-07-06,full,76.88,frothy
2007-07-06,rolling20y,71.86,warm
2007-07-09,full,76.58,frothy
2007-07-09,rolling20y,71.59,warm
2007-07-10,full,74.08,warm
2007-07-10,rolling20y,69.12,warm
2007-07-11,full,74.92,warm
2007-07-11,rolling20y,69.93,warm
2007-07-12,full,76.17,frothy
2007-07-12,rolling20y,71.18,warm
2007-07-13,full,76.64,frothy
2007-07-13,rolling20y,71.68,warm
2007-07-16,full,76.35,frothy
2007-07-16,rolling20y,71.42,warm
2007-07-17,full,76.15,frothy
2007-07-17,rolling20y,71.18,warm
2007-07-18,full,75.88,warm
2007-07-18,rolling20y,70.93,warm
2007-07-19,full,76.65,frothy
2007-07-19,rolling20y,71.71,warm
2007-07-20,full,74.66,warm
2007-07-20,rolling20y,69.72,warm
2007-07-23,full,74.84,warm
2007-07-23,rolling20y,69.91,warm
2007-07-24,full,73.13,warm
2007-07-24,rolling20y,68.18,warm
2007-07-25,full,73.44,warm
2007-07-25,rolling20y,68.48,warm
2007-07-26,full,69.65,warm
2007-07-26,rolling20y,64.55,warm
2007-07-27,full,66.96,warm
2007-07-27,rolling20y,61.83,cool
2007-07-30,full,69.27,warm
2007-07-30,rolling20y,64.16,warm
2007-07-31,full,67.56,warm
2007-07-31,rolling20y,62.47,cool
2007-08-01,full,67.67,warm
2007-08-01,rolling20y,61.44,cool
2007-08-02,full,69.57,warm
2007-08-02,rolling20y,63.37,cool
2007-08-03,full,66.69,warm
2007-08-03,rolling20y,60.4,cool
2007-08-06,full,67.82,warm
2007-08-06,rolling20y,61.52,cool
2007-08-07,full,69.26,warm
2007-08-07,rolling20y,63.03,cool
2007-08-08,full,69.15,warm
2007-08-08,rolling20y,62.91,cool
2007-08-09,full,65.73,warm
2007-08-09,rolling20y,59.37,cool
2007-08-10,full,64.9,warm
2007-08-10,rolling20y,58.46,cool
2007-08-13,full,65.6,warm
2007-08-13,rolling20y,59.22,cool
2007-08-14,full,64.99,warm
2007-08-14,rolling20y,58.59,cool
2007-08-15,full,63.13,cool
2007-08-15,rolling20y,56.55,cool
2007-08-16,full,62.16,cool
2007-08-16,rolling20y,55.48,cool
2007-08-17,full,62.2,cool
2007-08-17,rolling20y,55.51,cool
2007-08-20,full,62.38,cool
2007-08-20,rolling20y,55.69,cool
2007-08-21,full,63.42,cool
2007-08-21,rolling20y,56.7,cool
2007-08-22,full,65.07,warm
2007-08-22,rolling20y,58.37,cool
2007-08-23,full,65.91,warm
2007-08-23,rolling20y,59.26,cool
2007-08-24,full,68.27,warm
2007-08-24,rolling20y,61.75,cool
2007-08-27,full,67.29,warm
2007-08-27,rolling20y,60.91,cool
2007-08-28,full,64.77,warm
2007-08-28,rolling20y,58.31,cool
2007-08-29,full,65.28,warm
2007-08-29,rolling20y,58.65,cool
2007-08-30,full,64.32,warm
2007-08-30,rolling20y,57.66,cool
2007-08-31,full,65.73,warm
2007-08-31,rolling20y,59.14,cool
2007-09-03,full,65.98,warm
2007-09-03,rolling20y,60.23,cool
2007-09-04,full,66.94,warm
2007-09-04,rolling20y,61.32,cool
2007-09-05,full,65.62,warm
2007-09-05,rolling20y,59.98,cool
2007-09-06,full,65.98,warm
2007-09-06,rolling20y,60.31,cool
2007-09-07,full,64.38,warm
2007-09-07,rolling20y,58.68,cool
2007-09-10,full,63.8,cool
2007-09-10,rolling20y,58.06,cool
2007-09-11,full,65.01,warm
2007-09-11,rolling20y,59.32,cool
2007-09-12,full,64.7,warm
2007-09-12,rolling20y,58.96,cool
2007-09-13,full,65.01,warm
2007-09-13,rolling20y,59.27,cool
2007-09-14,full,64.8,warm
2007-09-14,rolling20y,59.03,cool
2007-09-17,full,64.55,warm
2007-09-17,rolling20y,58.85,cool
2007-09-18,full,67.76,warm
2007-09-18,rolling20y,61.98,cool
2007-09-19,full,67.77,warm
2007-09-19,rolling20y,61.95,cool
2007-09-20,full,67.22,warm
2007-09-20,rolling20y,61.32,cool
2007-09-21,full,68.61,warm
2007-09-21,rolling20y,62.71,cool
2007-09-24,full,68.48,warm
2007-09-24,rolling20y,62.59,cool
2007-09-25,full,68.9,warm
2007-09-25,rolling20y,62.99,cool
2007-09-26,full,69.51,warm
2007-09-26,rolling20y,63.61,cool
2007-09-27,full,70.22,warm
2007-09-27,rolling20y,64.3,warm
2007-09-28,full,69.52,warm
2007-09-28,rolling20y,63.63,cool
2007-10-01,full,69.49,warm
2007-10-01,rolling20y,64.05,warm
2007-10-02,full,68.99,warm
2007-10-02,rolling20y,63.56,cool
2007-10-03,full,68.81,warm
2007-10-03,rolling20y,63.39,cool
2007-10-04,full,69.21,warm
2007-10-04,rolling20y,63.78,cool
2007-10-05,full,70.46,warm
2007-10-05,rolling20y,65.01,warm
2007-10-08,full,69.94,warm
2007-10-08,rolling20y,64.49,warm
2007-10-09,full,71.71,warm
2007-10-09,rolling20y,66.28,warm
2007-10-10,full,71.07,warm
2007-10-10,rolling20y,65.66,warm
2007-10-11,full,69.21,warm
2007-10-11,rolling20y,63.8,cool
2007-10-12,full,70.53,warm
2007-10-12,rolling20y,65.16,warm
2007-10-15,full,69.45,warm
2007-10-15,rolling20y,64.11,warm
2007-10-16,full,68.29,warm
2007-10-16,rolling20y,62.92,cool
2007-10-17,full,69.3,warm
2007-10-17,rolling20y,63.87,cool
2007-10-18,full,68.89,warm
2007-10-18,rolling20y,63.39,cool
2007-10-19,full,65.29,warm
2007-10-19,rolling20y,59.84,cool
2007-10-22,full,66.66,warm
2007-10-22,rolling20y,61.27,cool
2007-10-23,full,67.51,warm
2007-10-23,rolling20y,62.1,cool
2007-10-24,full,66.95,warm
2007-10-24,rolling20y,61.51,cool
2007-10-25,full,66.72,warm
2007-10-25,rolling20y,61.3,cool
2007-10-26,full,68.16,warm
2007-10-26,rolling20y,62.74,cool
2007-10-29,full,68.08,warm
2007-10-29,rolling20y,62.69,cool
2007-10-30,full,66.94,warm
2007-10-30,rolling20y,61.53,cool
2007-10-31,full,69.11,warm
2007-10-31,rolling20y,63.68,cool
2007-11-01,full,65.01,warm
2007-11-01,rolling20y,57.6,cool
2007-11-02,full,64.62,warm
2007-11-02,rolling20y,57.16,cool
2007-11-05,full,64.02,warm
2007-11-05,rolling20y,56.58,cool
2007-11-06,full,65.94,warm
2007-11-06,rolling20y,58.52,cool
2007-11-07,full,62.27,cool
2007-11-07,rolling20y,54.82,cool
2007-11-08,full,61.82,cool
2007-11-08,rolling20y,54.43,cool
2007-11-09,full,60.88,cool
2007-11-09,rolling20y,53.48,cool
2007-11-12,full,60.27,cool
2007-11-12,rolling20y,52.86,cool
2007-11-13,full,63.1,cool
2007-11-13,rolling20y,55.68,cool
2007-11-14,full,62.17,cool
2007-11-14,rolling20y,54.72,cool
2007-11-15,full,60.95,cool
2007-11-15,rolling20y,53.58,cool
2007-11-16,full,61.84,cool
2007-11-16,rolling20y,54.5,cool
2007-11-19,full,61.45,cool
2007-11-19,rolling20y,54.21,cool
2007-11-20,full,61.53,cool
2007-11-20,rolling20y,54.31,cool
2007-11-21,full,60.26,cool
2007-11-21,rolling20y,53.13,cool
2007-11-22,full,60.26,cool
2007-11-22,rolling20y,53.13,cool
2007-11-23,full,61.14,cool
2007-11-23,rolling20y,53.95,cool
2007-11-26,full,60.07,cool
2007-11-26,rolling20y,52.87,cool
2007-11-27,full,60.83,cool
2007-11-27,rolling20y,53.6,cool
2007-11-28,full,61.77,cool
2007-11-28,rolling20y,54.45,cool
2007-11-29,full,61.74,cool
2007-11-29,rolling20y,54.46,cool
2007-11-30,full,62.42,cool
2007-11-30,rolling20y,55.25,cool
2007-12-03,full,61.85,cool
2007-12-03,rolling20y,54.29,cool
2007-12-04,full,61.75,cool
2007-12-04,rolling20y,54.19,cool
2007-12-05,full,62.35,cool
2007-12-05,rolling20y,54.83,cool
2007-12-06,full,63.48,cool
2007-12-06,rolling20y,55.92,cool
2007-12-07,full,63.41,cool
2007-12-07,rolling20y,55.86,cool
2007-12-10,full,63.51,cool
2007-12-10,rolling20y,55.92,cool
2007-12-11,full,61.22,cool
2007-12-11,rolling20y,53.71,cool
2007-12-12,full,61.97,cool
2007-12-12,rolling20y,54.39,cool
2007-12-13,full,61.84,cool
2007-12-13,rolling20y,54.22,cool
2007-12-14,full,61.43,cool
2007-12-14,rolling20y,53.74,cool
2007-12-17,full,60.89,cool
2007-12-17,rolling20y,53.24,cool
2007-12-18,full,62.24,cool
2007-12-18,rolling20y,54.57,cool
2007-12-19,full,62.84,cool
2007-12-19,rolling20y,55.15,cool
2007-12-20,full,63.88,cool
2007-12-20,rolling20y,56.19,cool
2007-12-21,full,65.59,warm
2007-12-21,rolling20y,57.94,cool
2007-12-24,full,65.87,warm
2007-12-24,rolling20y,58.26,cool
2007-12-25,full,65.87,warm
2007-12-25,rolling20y,58.26,cool
2007-12-26,full,65.69,warm
2007-12-26,rolling20y,58.06,cool
2007-12-27,full,64.18,warm
2007-12-27,rolling20y,56.53,cool
2007-12-28,full,63.9,cool
2007-12-28,rolling20y,56.29,cool
2007-12-31,full,62.79,cool
2007-12-31,rolling20y,55.25,cool
2008-01-01,full,60.72,cool
2008-01-01,rolling20y,49.79,cool
2008-01-02,full,60.12,cool
2008-01-02,rolling20y,49.22,cool
2008-01-03,full,60.39,cool
2008-01-03,rolling20y,49.54,cool
2008-01-04,full,59.23,cool
2008-01-04,rolling20y,48.43,cool
2008-01-07,full,59.55,cool
2008-01-07,rolling20y,48.75,cool
2008-01-08,full,58.51,cool
2008-01-08,rolling20y,47.71,cool
2008-01-09,full,59.14,cool
2008-01-09,rolling20y,48.38,cool
2008-01-10,full,59.2,cool
2008-01-10,rolling20y,48.48,cool
2008-01-11,full,58.86,cool
2008-01-11,rolling20y,48.15,cool
2008-01-14,full,59.48,cool
2008-01-14,rolling20y,48.8,cool
2008-01-15,full,59.38,cool
2008-01-15,rolling20y,48.73,cool
2008-01-16,full,58.57,cool
2008-01-16,rolling20y,47.9,cool
2008-01-17,full,56.94,cool
2008-01-17,rolling20y,46.3,cool
2008-01-18,full,56.86,cool
2008-01-18,rolling20y,46.2,cool
2008-01-21,full,56.86,cool
2008-01-21,rolling20y,46.2,cool
2008-01-22,full,54.98,cool
2008-01-22,rolling20y,44.37,cool
2008-01-23,full,55.3,cool
2008-01-23,rolling20y,44.68,cool
2008-01-24,full,55.68,cool
2008-01-24,rolling20y,45.06,cool
2008-01-25,full,55.33,cool
2008-01-25,rolling20y,44.67,cool
2008-01-28,full,55.73,cool
2008-01-28,rolling20y,45.11,cool
2008-01-29,full,55.78,cool
2008-01-29,rolling20y,45.16,cool
2008-01-30,full,55.29,cool
2008-01-30,rolling20y,44.72,cool
2008-01-31,full,55.53,cool
2008-01-31,rolling20y,44.98,cool
2008-02-01,full,58.15,cool
2008-02-01,rolling20y,47.64,cool
2008-02-04,full,57.23,cool
2008-02-04,rolling20y,46.71,cool
2008-02-05,full,56.34,cool
2008-02-05,rolling20y,45.81,cool
2008-02-06,full,55.94,cool
2008-02-06,rolling20y,45.42,cool
2008-02-07,full,56.23,cool
2008-02-07,rolling20y,45.69,cool
2008-02-08,full,56.39,cool
2008-02-08,rolling20y,45.85,cool
2008-02-11,full,56.68,cool
2008-02-11,rolling20y,46.12,cool
2008-02-12,full,57.04,cool
2008-02-12,rolling20y,46.48,cool
2008-02-13,full,57.49,cool
2008-02-13,rolling20y,46.91,cool
2008-02-14,full,56.89,cool
2008-02-14,rolling20y,46.26,cool
2008-02-15,full,57.16,cool
2008-02-15,rolling20y,46.57,cool
2008-02-18,full,57.16,cool
2008-02-18,rolling20y,46.57,cool
2008-02-19,full,56.86,cool
2008-02-19,rolling20y,46.29,cool
2008-02-20,full,57.42,cool
2008-02-20,rolling20y,46.87,cool
2008-02-21,full,57.13,cool
2008-02-21,rolling20y,46.57,cool
2008-02-22,full,57.73,cool
2008-02-22,rolling20y,47.17,cool
2008-02-25,full,58.25,cool
2008-02-25,rolling20y,47.72,cool
2008-02-26,full,58.99,cool
2008-02-26,rolling20y,48.43,cool
2008-02-27,full,58.27,cool
2008-02-27,rolling20y,47.76,cool
2008-02-28,full,57.75,cool
2008-02-28,rolling20y,47.21,cool
2008-02-29,full,56.28,cool
2008-02-29,rolling20y,45.69,cool
2008-03-03,full,55.29,cool
2008-03-03,rolling20y,44.37,cool
2008-03-04,full,55.43,cool
2008-03-04,rolling20y,44.56,cool
2008-03-05,full,55.62,cool
2008-03-05,rolling20y,44.77,cool
2008-03-06,full,54.25,cool
2008-03-06,rolling20y,43.37,cool
2008-03-07,full,54.44,cool
2008-03-07,rolling20y,43.58,cool
2008-03-10,full,53.83,cool
2008-03-10,rolling20y,42.98,cool
2008-03-11,full,54.99,cool
2008-03-11,rolling20y,44.22,cool
2008-03-12,full,54.83,cool
2008-03-12,rolling20y,44.03,cool
2008-03-13,full,54.51,cool
2008-03-13,rolling20y,43.71,cool
2008-03-14,full,53.31,cool
2008-03-14,rolling20y,42.5,cool
2008-03-17,full,53.09,cool
2008-03-17,rolling20y,42.26,cool
2008-03-18,full,54.51,cool
2008-03-18,rolling20y,43.87,cool
2008-03-19,full,52.83,cool
2008-03-19,rolling20y,42.25,cool
2008-03-20,full,54.06,cool
2008-03-20,rolling20y,43.52,cool
2008-03-21,full,54.06,cool
2008-03-21,rolling20y,43.52,cool
2008-03-24,full,55.2,cool
2008-03-24,rolling20y,44.56,cool
2008-03-25,full,55.31,cool
2008-03-25,rolling20y,44.63,cool
2008-03-26,full,55.06,cool
2008-03-26,rolling20y,44.34,cool
2008-03-27,full,55.1,cool
2008-03-27,rolling20y,44.38,cool
2008-03-28,full,55.29,cool
2008-03-28,rolling20y,44.55,cool
2008-03-31,full,55.39,cool
2008-03-31,rolling20y,44.63,cool
2008-04-01,full,55.82,cool
2008-04-01,rolling20y,44.79,cool
2008-04-02,full,55.36,cool
2008-04-02,rolling20y,44.35,cool
2008-04-03,full,55.51,cool
2008-04-03,rolling20y,44.51,cool
2008-04-04,full,56.15,cool
2008-04-04,rolling20y,45.15,cool
2008-04-07,full,56.24,cool
2008-04-07,rolling20y,45.26,cool
2008-04-08,full,56.18,cool
2008-04-08,rolling20y,45.17,cool
2008-04-09,full,55.78,cool
2008-04-09,rolling20y,44.77,cool
2008-04-10,full,56.34,cool
2008-04-10,rolling20y,45.37,cool
2008-04-11,full,55.21,cool
2008-04-11,rolling20y,44.23,cool
2008-04-14,full,54.7,cool
2008-04-14,rolling20y,43.79,cool
2008-04-15,full,55.25,cool
2008-04-15,rolling20y,44.38,cool
2008-04-16,full,56.92,cool
2008-04-16,rolling20y,46.08,cool
2008-04-17,full,57.33,cool
2008-04-17,rolling20y,46.51,cool
2008-04-18,full,57.8,cool
2008-04-18,rolling20y,46.94,cool
2008-04-21,full,57.55,cool
2008-04-21,rolling20y,46.69,cool
2008-04-22,full,57.15,cool
2008-04-22,rolling20y,46.33,cool
2008-04-23,full,57.58,cool
2008-04-23,rolling20y,46.78,cool
2008-04-24,full,57.76,cool
2008-04-24,rolling20y,46.97,cool
2008-04-25,full,58.25,cool
2008-04-25,rolling20y,47.47,cool
2008-04-28,full,58.45,cool
2008-04-28,rolling20y,47.6,cool
2008-04-29,full,57.95,cool
2008-04-29,rolling20y,47.08,cool
2008-04-30,full,57.58,cool
2008-04-30,rolling20y,46.67,cool
2008-05-01,full,59.56,cool
2008-05-01,rolling20y,49.15,cool
2008-05-02,full,60.08,cool
2008-05-02,rolling20y,49.72,cool
2008-05-05,full,59.46,cool
2008-05-05,rolling20y,49.08,cool
2008-05-06,full,59.97,cool
2008-05-06,rolling20y,49.57,cool
2008-05-07,full,58.76,cool
2008-05-07,rolling20y,48.33,cool
2008-05-08,full,59.17,cool
2008-05-08,rolling20y,48.74,cool
2008-05-09,full,59.25,cool
2008-05-09,rolling20y,48.8,cool
2008-05-12,full,60.71,cool
2008-05-12,rolling20y,50.24,cool
2008-05-13,full,60.57,cool
2008-05-13,rolling20y,50.11,cool
2008-05-14,full,60.89,cool
2008-05-14,rolling20y,50.41,cool
2008-05-15,full,62.3,cool
2008-05-15,rolling20y,51.79,cool
2008-05-16,full,62.12,cool
2008-05-16,rolling20y,51.62,cool
2008-05-19,full,61.46,cool
2008-05-19,rolling20y,50.98,cool
2008-05-20,full,61.04,cool
2008-05-20,rolling20y,50.52,cool
2008-05-21,full,60.23,cool
2008-05-21,rolling20y,49.71,cool
2008-05-22,full,60.62,cool
2008-05-22,rolling20y,50.12,cool
2008-05-23,full,59.4,cool
2008-05-23,rolling20y,48.89,cool
2008-05-26,full,59.4,cool
2008-05-26,rolling20y,48.89,cool
2008-05-27,full,59.27,cool
2008-05-27,rolling20y,48.78,cool
2008-05-28,full,59.69,cool
2008-05-28,rolling20y,49.23,cool
2008-05-29,full,60.38,cool
2008-05-29,rolling20y,49.92,cool
2008-05-30,full,60.69,cool
2008-05-30,rolling20y,50.23,cool
2008-06-02,full,57.94,cool
2008-06-02,rolling20y,46.93,cool
2008-06-03,full,57.67,cool
2008-06-03,rolling20y,46.65,cool
2008-06-04,full,56.97,cool
2008-06-04,rolling20y,45.96,cool
2008-06-05,full,58.83,cool
2008-06-05,rolling20y,47.84,cool
2008-06-06,full,54.93,cool
2008-06-06,rolling20y,43.92,cool
2008-06-09,full,55.66,cool
2008-06-09,rolling20y,44.55,cool
2008-06-10,full,55.8,cool
2008-06-10,rolling20y,44.67,cool
2008-06-11,full,55.0,cool
2008-06-11,rolling20y,43.9,cool
2008-06-12,full,55.6,cool
2008-06-12,rolling20y,44.47,cool
2008-06-13,full,57.06,cool
2008-06-13,rolling20y,45.95,cool
2008-06-16,full,57.37,cool
2008-06-16,rolling20y,46.25,cool
2008-06-17,full,57.05,cool
2008-06-17,rolling20y,45.97,cool
2008-06-18,full,56.22,cool
2008-06-18,rolling20y,45.13,cool
2008-06-19,full,56.7,cool
2008-06-19,rolling20y,45.61,cool
2008-06-20,full,55.62,cool
2008-06-20,rolling20y,44.55,cool
2008-06-23,full,55.92,cool
2008-06-23,rolling20y,44.83,cool
2008-06-24,full,56.06,cool
2008-06-24,rolling20y,44.97,cool
2008-06-25,full,56.92,cool
2008-06-25,rolling20y,45.85,cool
2008-06-26,full,54.66,cool
2008-06-26,rolling20y,43.67,cool
2008-06-27,full,55.05,cool
2008-06-27,rolling20y,44.01,cool
2008-06-30,full,54.97,cool
2008-06-30,rolling20y,43.9,cool
2008-07-01,full,53.72,cool
2008-07-01,rolling20y,41.84,cool
2008-07-02,full,52.41,cool
2008-07-02,rolling20y,40.53,cool
2008-07-03,full,52.86,cool
2008-07-03,rolling20y,41.0,cool
2008-07-04,full,52.86,cool
2008-07-04,rolling20y,41.0,cool
2008-07-07,full,52.39,cool
2008-07-07,rolling20y,40.53,cool
2008-07-08,full,54.01,cool
2008-07-08,rolling20y,42.15,cool
2008-07-09,full,52.74,cool
2008-07-09,rolling20y,40.87,cool
2008-07-10,full,52.5,cool
2008-07-10,rolling20y,40.62,cool
2008-07-11,full,51.54,cool
2008-07-11,rolling20y,39.71,cool
2008-07-14,full,51.02,cool
2008-07-14,rolling20y,39.24,cool
2008-07-15,full,50.71,cool
2008-07-15,rolling20y,39.01,cool
2008-07-16,full,51.69,cool
2008-07-16,rolling20y,40.04,cool
2008-07-17,full,51.79,cool
2008-07-17,rolling20y,40.14,cool
2008-07-18,full,52.49,cool
2008-07-18,rolling20y,40.84,cool
2008-07-21,full,53.19,cool
2008-07-21,rolling20y,41.54,cool
2008-07-22,full,54.76,cool
2008-07-22,rolling20y,43.09,cool
2008-07-23,full,54.76,cool
2008-07-23,rolling20y,43.05,cool
2008-07-24,full,53.38,cool
2008-07-24,rolling20y,41.6,cool
2008-07-25,full,53.72,cool
2008-07-25,rolling20y,41.94,cool
2008-07-28,full,52.89,cool
2008-07-28,rolling20y,41.08,cool
2008-07-29,full,54.43,cool
2008-07-29,rolling20y,42.65,cool
2008-07-30,full,55.08,cool
2008-07-30,rolling20y,43.3,cool
2008-07-31,full,53.76,cool
2008-07-31,rolling20y,41.93,cool
2008-08-01,full,54.27,cool
2008-08-01,rolling20y,42.26,cool
2008-08-04,full,53.71,cool
2008-08-04,rolling20y,41.69,cool
2008-08-05,full,55.33,cool
2008-08-05,rolling20y,43.32,cool
2008-08-06,full,55.9,cool
2008-08-06,rolling20y,43.98,cool
2008-08-07,full,55.36,cool
2008-08-07,rolling20y,43.35,cool
2008-08-08,full,55.96,cool
2008-08-08,rolling20y,43.94,cool
2008-08-11,full,56.59,cool
2008-08-11,rolling20y,44.55,cool
2008-08-12,full,55.65,cool
2008-08-12,rolling20y,43.6,cool
2008-08-13,full,55.33,cool
2008-08-13,rolling20y,43.28,cool
2008-08-14,full,56.5,cool
2008-08-14,rolling20y,44.43,cool
2008-08-15,full,57.23,cool
2008-08-15,rolling20y,45.17,cool
2008-08-18,full,55.84,cool
2008-08-18,rolling20y,43.78,cool
2008-08-19,full,55.43,cool
2008-08-19,rolling20y,43.37,cool
2008-08-20,full,56.14,cool
2008-08-20,rolling20y,44.08,cool
2008-08-21,full,56.7,cool
2008-08-21,rolling20y,44.65,cool
2008-08-22,full,57.67,cool
2008-08-22,rolling20y,45.64,cool
2008-08-25,full,55.8,cool
2008-08-25,rolling20y,43.74,cool
2008-08-26,full,56.27,cool
2008-08-26,rolling20y,44.22,cool
2008-08-27,full,56.9,cool
2008-08-27,rolling20y,44.85,cool
2008-08-28,full,57.37,cool
2008-08-28,rolling20y,45.32,cool
2008-08-29,full,56.04,cool
2008-08-29,rolling20y,43.99,cool
2008-09-01,full,56.24,cool
2008-09-01,rolling20y,43.71,cool
2008-09-02,full,55.13,cool
2008-09-02,rolling20y,42.58,cool
2008-09-03,full,55.66,cool
2008-09-03,rolling20y,43.11,cool
2008-09-04,full,53.79,cool
2008-09-04,rolling20y,41.22,cool
2008-09-05,full,54.41,cool
2008-09-05,rolling20y,41.85,cool
2008-09-08,full,54.91,cool
2008-09-08,rolling20y,42.3,cool
2008-09-09,full,53.05,cool
2008-09-09,rolling20y,40.46,cool
2008-09-10,full,53.41,cool
2008-09-10,rolling20y,40.85,cool
2008-09-11,full,53.37,cool
2008-09-11,rolling20y,40.81,cool
2008-09-12,full,52.31,cool
2008-09-12,rolling20y,39.8,cool
2008-09-15,full,49.95,cool
2008-09-15,rolling20y,37.52,cool
2008-09-16,full,49.95,cool
2008-09-16,rolling20y,37.62,cool
2008-09-17,full,48.04,cool
2008-09-17,rolling20y,35.78,cool
2008-09-18,full,48.41,cool
2008-09-18,rolling20y,36.18,cool
2008-09-19,full,49.28,cool
2008-09-19,rolling20y,36.98,cool
2008-09-22,full,49.49,cool
2008-09-22,rolling20y,37.11,cool
2008-09-23,full,48.5,cool
2008-09-23,rolling20y,36.24,cool
2008-09-24,full,48.21,cool
2008-09-24,rolling20y,35.97,cool
2008-09-25,full,48.67,cool
2008-09-25,rolling20y,36.44,cool
2008-09-26,full,48.64,cool
2008-09-26,rolling20y,36.37,cool
2008-09-29,full,48.63,cool
2008-09-29,rolling20y,36.16,cool
2008-09-30,full,48.35,cool
2008-09-30,rolling20y,36.0,cool
2008-10-01,full,42.19,cool
2008-10-01,rolling20y,30.34,cool
2008-10-02,full,41.87,cool
2008-10-02,rolling20y,30.0,cool
2008-10-03,full,41.77,cool
2008-10-03,rolling20y,29.93,cool
2008-10-06,full,41.96,cool
2008-10-06,rolling20y,30.07,cool
2008-10-07,full,42.46,cool
2008-10-07,rolling20y,30.49,cool
2008-10-08,full,41.82,cool
2008-10-08,rolling20y,29.93,cool
2008-10-09,full,41.44,cool
2008-10-09,rolling20y,29.51,cool
2008-10-10,full,40.87,cool
2008-10-10,rolling20y,28.82,cool
2008-10-13,full,40.88,cool
2008-10-13,rolling20y,28.83,cool
2008-10-14,full,40.87,cool
2008-10-14,rolling20y,28.81,cool
2008-10-15,full,40.7,cool
2008-10-15,rolling20y,28.57,cool
2008-10-16,full,40.87,cool
2008-10-16,rolling20y,28.76,cool
2008-10-17,full,41.38,cool
2008-10-17,rolling20y,29.34,cool
2008-10-20,full,42.31,cool
2008-10-20,rolling20y,30.23,cool
2008-10-21,full,42.35,cool
2008-10-21,rolling20y,30.28,cool
2008-10-22,full,42.51,cool
2008-10-22,rolling20y,30.48,cool
2008-10-23,full,42.47,cool
2008-10-23,rolling20y,30.47,cool
2008-10-24,full,41.92,cool
2008-10-24,rolling20y,29.89,cool
