date,window,pillar,score
2018-03-16,rolling20y,macro,80.32
2018-03-16,rolling20y,sentiment,64.09
2018-03-16,rolling20y,valuation,81.32
2018-03-19,full,leverage,72.23
2018-03-19,full,liquidity,39.93
2018-03-19,full,macro,76.24
2018-03-19,full,sentiment,42.2
2018-03-19,full,valuation,87.69
2018-03-19,rolling20y,leverage,62.7
2018-03-19,rolling20y,liquidity,35.51
2018-03-19,rolling20y,macro,76.24
2018-03-19,rolling20y,sentiment,48.11
2018-03-19,rolling20y,valuation,81.32
2018-03-20,full,leverage,72.33
2018-03-20,full,liquidity,39.79
2018-03-20,full,macro,77.26
2018-03-20,full,sentiment,46.17
2018-03-20,full,valuation,87.69
2018-03-20,rolling20y,leverage,62.74
2018-03-20,rolling20y,liquidity,35.4
2018-03-20,rolling20y,macro,77.26
2018-03-20,rolling20y,sentiment,51.93
2018-03-20,rolling20y,valuation,81.32
2018-03-21,full,leverage,72.0
2018-03-21,full,liquidity,38.65
2018-03-21,full,macro,72.9
2018-03-21,full,sentiment,47.83
2018-03-21,full,valuation,87.69
2018-03-21,rolling20y,leverage,62.57
2018-03-21,rolling20y,liquidity,34.33
2018-03-21,rolling20y,macro,72.9
2018-03-21,rolling20y,sentiment,53.59
2018-03-21,rolling20y,valuation,81.32
2018-03-22,full,leverage,71.72
2018-03-22,full,liquidity,39.08
2018-03-22,full,macro,68.46
2018-03-22,full,sentiment,23.07
2018-03-22,full,valuation,87.69
2018-03-22,rolling20y,leverage,62.33
2018-03-22,rolling20y,liquidity,34.67
2018-03-22,rolling20y,macro,68.46
2018-03-22,rolling20y,sentiment,28.46
2018-03-22,rolling20y,valuation,81.32
2018-03-23,full,leverage,71.43
2018-03-23,full,liquidity,39.21
2018-03-23,full,macro,65.48
2018-03-23,full,sentiment,17.95
2018-03-23,full,valuation,87.69
2018-03-23,rolling20y,leverage,62.12
2018-03-23,rolling20y,liquidity,34.81
2018-03-23,rolling20y,macro,65.48
2018-03-23,rolling20y,sentiment,22.54
2018-03-23,rolling20y,valuation,81.32
2018-03-26,full,leverage,71.72
2018-03-26,full,liquidity,39.39
2018-03-26,full,macro,71.18
2018-03-26,full,sentiment,32.4
2018-03-26,full,valuation,87.69
2018-03-26,rolling20y,leverage,62.33
2018-03-26,rolling20y,liquidity,34.95
2018-03-26,rolling20y,macro,71.18
2018-03-26,rolling20y,sentiment,38.85
2018-03-26,rolling20y,valuation,81.32
2018-03-27,full,leverage,71.52
2018-03-27,full,liquidity,39.58
2018-03-27,full,macro,63.67
2018-03-27,full,sentiment,26.28
2018-03-27,full,valuation,87.69
2018-03-27,rolling20y,leverage,62.18
2018-03-27,rolling20y,liquidity,35.12
2018-03-27,rolling20y,macro,63.67
2018-03-27,rolling20y,sentiment,32.19
2018-03-27,rolling20y,valuation,81.32
2018-03-28,full,leverage,71.52
2018-03-28,full,liquidity,39.53
2018-03-28,full,macro,61.04
2018-03-28,full,sentiment,24.61
2018-03-28,full,valuation,87.69
2018-03-28,rolling20y,leverage,62.18
2018-03-28,rolling20y,liquidity,35.01
2018-03-28,rolling20y,macro,61.04
2018-03-28,rolling20y,sentiment,30.29
2018-03-28,rolling20y,valuation,81.32
2018-03-29,full,leverage,71.6
2018-03-29,full,liquidity,39.78
2018-03-29,full,macro,60.97
2018-03-29,full,sentiment,37.54
2018-03-29,full,valuation,87.69
2018-03-29,rolling20y,leverage,62.24
2018-03-29,rolling20y,liquidity,35.14
2018-03-29,rolling20y,macro,60.97
2018-03-29,rolling20y,sentiment,43.84
2018-03-29,rolling20y,valuation,81.32
2018-03-30,full,leverage,71.6
2018-03-30,full,liquidity,39.78
2018-03-30,full,macro,60.97
2018-03-30,full,sentiment,37.54
2018-03-30,full,valuation,87.69
2018-03-30,rolling20y,leverage,62.24
2018-03-30,rolling20y,liquidity,35.14
2018-03-30,rolling20y,macro,60.97
2018-03-30,rolling20y,sentiment,43.84
2018-03-30,rolling20y,valuation,81.32
2018-04-02,full,leverage,73.42
2018-04-02,full,liquidity,39.08
2018-04-02,full,macro,61.29
2018-04-02,full,sentiment,22.11
2018-04-02,full,valuation,87.16
2018-04-02,rolling20y,leverage,65.01
2018-04-02,rolling20y,liquidity,33.7
2018-04-02,rolling20y,macro,61.29
2018-04-02,rolling20y,sentiment,27.3
2018-04-02,rolling20y,valuation,81.21
2018-04-03,full,leverage,73.62
2018-04-03,full,liquidity,38.6
2018-04-03,full,macro,62.42
2018-04-03,full,sentiment,32.11
2018-04-03,full,valuation,87.16
2018-04-03,rolling20y,leverage,65.18
2018-04-03,rolling20y,liquidity,33.42
2018-04-03,rolling20y,macro,62.42
2018-04-03,rolling20y,sentiment,38.66
2018-04-03,rolling20y,valuation,81.21
2018-04-04,full,leverage,73.5
2018-04-04,full,liquidity,38.66
2018-04-04,full,macro,60.78
2018-04-04,full,sentiment,37.03
2018-04-04,full,valuation,87.16
2018-04-04,rolling20y,leverage,65.08
2018-04-04,rolling20y,liquidity,33.48
2018-04-04,rolling20y,macro,60.78
2018-04-04,rolling20y,sentiment,43.26
2018-04-04,rolling20y,valuation,81.21
2018-04-05,full,leverage,73.62
2018-04-05,full,liquidity,38.4
2018-04-05,full,macro,63.01
2018-04-05,full,sentiment,42.54
2018-04-05,full,valuation,87.16
2018-04-05,rolling20y,leverage,65.19
2018-04-05,rolling20y,liquidity,33.25
2018-04-05,rolling20y,macro,63.01
2018-04-05,rolling20y,sentiment,48.41
2018-04-05,rolling20y,valuation,81.21
2018-04-06,full,leverage,73.62
2018-04-06,full,liquidity,38.86
2018-04-06,full,macro,61.16
2018-04-06,full,sentiment,30.32
2018-04-06,full,valuation,87.16
2018-04-06,rolling20y,leverage,65.19
2018-04-06,rolling20y,liquidity,33.66
2018-04-06,rolling20y,macro,61.16
2018-04-06,rolling20y,sentiment,36.8
2018-04-06,rolling20y,valuation,81.21
2018-04-09,full,leverage,73.78
2018-04-09,full,liquidity,39.0
2018-04-09,full,macro,65.55
2018-04-09,full,sentiment,29.01
2018-04-09,full,valuation,87.16
2018-04-09,rolling20y,leverage,65.34
2018-04-09,rolling20y,liquidity,33.76
2018-04-09,rolling20y,macro,65.55
2018-04-09,rolling20y,sentiment,35.27
2018-04-09,rolling20y,valuation,81.21
2018-04-10,full,leverage,74.14
2018-04-10,full,liquidity,38.92
2018-04-10,full,macro,67.5
2018-04-10,full,sentiment,35.21
2018-04-10,full,valuation,87.16
2018-04-10,rolling20y,leverage,65.59
2018-04-10,rolling20y,liquidity,33.64
2018-04-10,rolling20y,macro,67.5
2018-04-10,rolling20y,sentiment,41.66
2018-04-10,rolling20y,valuation,81.21
2018-04-11,full,leverage,74.14
2018-04-11,full,liquidity,39.1
2018-04-11,full,macro,65.32
2018-04-11,full,sentiment,36.18
2018-04-11,full,valuation,87.16
2018-04-11,rolling20y,leverage,65.59
2018-04-11,rolling20y,liquidity,33.77
2018-04-11,rolling20y,macro,65.32
2018-04-11,rolling20y,sentiment,42.53
2018-04-11,rolling20y,valuation,81.21
2018-04-12,full,leverage,74.24
2018-04-12,full,liquidity,38.89
2018-04-12,full,macro,69.45
2018-04-12,full,sentiment,44.81
2018-04-12,full,valuation,87.16
2018-04-12,rolling20y,leverage,65.64
2018-04-12,rolling20y,liquidity,33.67
2018-04-12,rolling20y,macro,69.45
2018-04-12,rolling20y,sentiment,50.54
2018-04-12,rolling20y,valuation,81.21
2018-04-13,full,leverage,74.24
2018-04-13,full,liquidity,39.25
2018-04-13,full,macro,68.48
2018-04-13,full,sentiment,50.44
2018-04-13,full,valuation,87.16
2018-04-13,rolling20y,leverage,65.64
2018-04-13,rolling20y,liquidity,33.82
2018-04-13,rolling20y,macro,68.48
2018-04-13,rolling20y,sentiment,55.87
2018-04-13,rolling20y,valuation,81.21
2018-04-16,full,leverage,74.5
2018-04-16,full,liquidity,39.41
2018-04-16,full,macro,66.61
2018-04-16,full,sentiment,55.56
2018-04-16,full,valuation,87.16
2018-04-16,rolling20y,leverage,65.74
2018-04-16,rolling20y,liquidity,33.91
2018-04-16,rolling20y,macro,66.61
2018-04-16,rolling20y,sentiment,60.0
2018-04-16,rolling20y,valuation,81.21
2018-04-17,full,leverage,74.63
2018-04-17,full,liquidity,39.74
2018-04-17,full,macro,69.53
2018-04-17,full,sentiment,64.33
2018-04-17,full,valuation,87.16
2018-04-17,rolling20y,leverage,65.79
2018-04-17,rolling20y,liquidity,34.03
2018-04-17,rolling20y,macro,69.53
2018-04-17,rolling20y,sentiment,67.26
2018-04-17,rolling20y,valuation,81.21
2018-04-18,full,leverage,74.63
2018-04-18,full,liquidity,39.33
2018-04-18,full,macro,67.05
2018-04-18,full,sentiment,61.94
2018-04-18,full,valuation,87.16
2018-04-18,rolling20y,leverage,65.79
2018-04-18,rolling20y,liquidity,33.9
2018-04-18,rolling20y,macro,67.05
2018-04-18,rolling20y,sentiment,65.04
2018-04-18,rolling20y,valuation,81.21
2018-04-19,full,leverage,74.49
2018-04-19,full,liquidity,38.95
2018-04-19,full,macro,68.74
2018-04-19,full,sentiment,59.75
2018-04-19,full,valuation,87.16
2018-04-19,rolling20y,leverage,65.74
2018-04-19,rolling20y,liquidity,33.68
2018-04-19,rolling20y,macro,68.74
2018-04-19,rolling20y,sentiment,63.17
2018-04-19,rolling20y,valuation,81.21
2018-04-20,full,leverage,74.35
2018-04-20,full,liquidity,38.59
2018-04-20,full,macro,66.84
2018-04-20,full,sentiment,53.34
2018-04-20,full,valuation,87.16
2018-04-20,rolling20y,leverage,65.69
2018-04-20,rolling20y,liquidity,33.4
2018-04-20,rolling20y,macro,66.84
2018-04-20,rolling20y,sentiment,58.11
2018-04-20,rolling20y,valuation,81.21
2018-04-23,full,leverage,74.63
2018-04-23,full,liquidity,38.83
2018-04-23,full,macro,64.47
2018-04-23,full,sentiment,57.0
2018-04-23,full,valuation,87.16
2018-04-23,rolling20y,leverage,65.8
2018-04-23,rolling20y,liquidity,33.62
2018-04-23,rolling20y,macro,64.47
2018-04-23,rolling20y,sentiment,61.11
2018-04-23,rolling20y,valuation,81.21
2018-04-24,full,leverage,74.49
2018-04-24,full,liquidity,38.55
2018-04-24,full,macro,58.02
2018-04-24,full,sentiment,47.06
2018-04-24,full,valuation,87.16
2018-04-24,rolling20y,leverage,65.75
2018-04-24,rolling20y,liquidity,33.41
2018-04-24,rolling20y,macro,58.02
2018-04-24,rolling20y,sentiment,52.73
2018-04-24,rolling20y,valuation,81.21
2018-04-25,full,leverage,74.12
2018-04-25,full,liquidity,37.5
2018-04-25,full,macro,57.33
2018-04-25,full,sentiment,48.0
2018-04-25,full,valuation,87.16
2018-04-25,rolling20y,leverage,65.59
2018-04-25,rolling20y,liquidity,32.36
2018-04-25,rolling20y,macro,57.33
2018-04-25,rolling20y,sentiment,53.57
2018-04-25,rolling20y,valuation,81.21
2018-04-26,full,leverage,74.12
2018-04-26,full,liquidity,37.7
2018-04-26,full,macro,61.4
2018-04-26,full,sentiment,57.8
2018-04-26,full,valuation,87.16
2018-04-26,rolling20y,leverage,65.59
2018-04-26,rolling20y,liquidity,32.51
2018-04-26,rolling20y,macro,61.4
2018-04-26,rolling20y,sentiment,61.75
2018-04-26,rolling20y,valuation,81.21
2018-04-27,full,leverage,74.12
2018-04-27,full,liquidity,38.2
2018-04-27,full,macro,58.33
2018-04-27,full,sentiment,63.54
2018-04-27,full,valuation,87.16
2018-04-27,rolling20y,leverage,65.6
2018-04-27,rolling20y,liquidity,32.9
2018-04-27,rolling20y,macro,58.33
2018-04-27,rolling20y,sentiment,66.37
2018-04-27,rolling20y,valuation,81.21
2018-04-30,full,leverage,74.23
2018-04-30,full,liquidity,38.53
2018-04-30,full,macro,60.75
2018-04-30,full,sentiment,60.03
2018-04-30,full,valuation,87.16
2018-04-30,rolling20y,leverage,65.65
2018-04-30,rolling20y,liquidity,33.21
2018-04-30,rolling20y,macro,60.75
2018-04-30,rolling20y,sentiment,63.38
2018-04-30,rolling20y,valuation,81.21
2018-05-01,full,leverage,75.73
2018-05-01,full,liquidity,38.85
2018-05-01,full,macro,62.72
2018-05-01,full,sentiment,62.9
2018-05-01,full,valuation,88.13
2018-05-01,rolling20y,leverage,67.37
2018-05-01,rolling20y,liquidity,34.1
2018-05-01,rolling20y,macro,62.72
2018-05-01,rolling20y,sentiment,65.85
2018-05-01,rolling20y,valuation,82.31
2018-05-02,full,leverage,75.59
2018-05-02,full,liquidity,38.53
2018-05-02,full,macro,65.33
2018-05-02,full,sentiment,59.66
2018-05-02,full,valuation,88.13
2018-05-02,rolling20y,leverage,67.25
2018-05-02,rolling20y,liquidity,33.82
2018-05-02,rolling20y,macro,65.33
2018-05-02,rolling20y,sentiment,63.05
2018-05-02,rolling20y,valuation,82.31
2018-05-03,full,leverage,75.22
2018-05-03,full,liquidity,38.9
2018-05-03,full,macro,66.87
2018-05-03,full,sentiment,60.3
2018-05-03,full,valuation,88.13
2018-05-03,rolling20y,leverage,66.93
2018-05-03,rolling20y,liquidity,34.05
2018-05-03,rolling20y,macro,66.87
2018-05-03,rolling20y,sentiment,63.56
2018-05-03,rolling20y,valuation,82.31
2018-05-04,full,leverage,75.22
2018-05-04,full,liquidity,38.93
2018-05-04,full,macro,68.95
2018-05-04,full,sentiment,67.31
2018-05-04,full,valuation,88.13
2018-05-04,rolling20y,leverage,66.93
2018-05-04,rolling20y,liquidity,34.02
2018-05-04,rolling20y,macro,68.95
2018-05-04,rolling20y,sentiment,69.82
2018-05-04,rolling20y,valuation,82.31
2018-05-07,full,leverage,75.13
2018-05-07,full,liquidity,38.86
2018-05-07,full,macro,71.55
2018-05-07,full,sentiment,67.41
2018-05-07,full,valuation,88.13
2018-05-07,rolling20y,leverage,66.87
2018-05-07,rolling20y,liquidity,34.09
2018-05-07,rolling20y,macro,71.55
2018-05-07,rolling20y,sentiment,69.89
2018-05-07,rolling20y,valuation,82.31
2018-05-08,full,leverage,75.13
2018-05-08,full,liquidity,38.81
2018-05-08,full,macro,72.56
2018-05-08,full,sentiment,67.8
2018-05-08,full,valuation,88.13
2018-05-08,rolling20y,leverage,66.87
2018-05-08,rolling20y,liquidity,34.04
2018-05-08,rolling20y,macro,72.56
2018-05-08,rolling20y,sentiment,70.22
2018-05-08,rolling20y,valuation,82.31
2018-05-09,full,leverage,75.22
2018-05-09,full,liquidity,39.01
2018-05-09,full,macro,74.97
2018-05-09,full,sentiment,76.83
2018-05-09,full,valuation,88.13
2018-05-09,rolling20y,leverage,66.94
2018-05-09,rolling20y,liquidity,34.23
2018-05-09,rolling20y,macro,74.97
2018-05-09,rolling20y,sentiment,78.52
2018-05-09,rolling20y,valuation,82.31
2018-05-10,full,leverage,75.44
2018-05-10,full,liquidity,39.47
2018-05-10,full,macro,75.87
2018-05-10,full,sentiment,78.54
2018-05-10,full,valuation,88.13
2018-05-10,rolling20y,leverage,67.13
2018-05-10,rolling20y,liquidity,34.53
2018-05-10,rolling20y,macro,75.87
2018-05-10,rolling20y,sentiment,80.22
2018-05-10,rolling20y,valuation,82.31
2018-05-11,full,leverage,75.74
2018-05-11,full,liquidity,39.54
2018-05-11,full,macro,79.39
2018-05-11,full,sentiment,83.47
2018-05-11,full,valuation,88.13
2018-05-11,rolling20y,leverage,67.4
2018-05-11,rolling20y,liquidity,34.61
2018-05-11,rolling20y,macro,79.39
2018-05-11,rolling20y,sentiment,84.72
2018-05-11,rolling20y,valuation,82.31
2018-05-14,full,leverage,75.86
2018-05-14,full,liquidity,39.3
2018-05-14,full,macro,79.31
2018-05-14,full,sentiment,81.0
2018-05-14,full,valuation,88.13
2018-05-14,rolling20y,leverage,67.49
2018-05-14,rolling20y,liquidity,34.5
2018-05-14,rolling20y,macro,79.31
2018-05-14,rolling20y,sentiment,82.49
2018-05-14,rolling20y,valuation,82.31
2018-05-15,full,leverage,75.86
2018-05-15,full,liquidity,38.51
2018-05-15,full,macro,75.61
2018-05-15,full,sentiment,68.32
2018-05-15,full,valuation,88.13
2018-05-15,rolling20y,leverage,67.49
2018-05-15,rolling20y,liquidity,33.89
2018-05-15,rolling20y,macro,75.61
2018-05-15,rolling20y,sentiment,70.65
2018-05-15,rolling20y,valuation,82.31
2018-05-16,full,leverage,75.97
2018-05-16,full,liquidity,38.53
2018-05-16,full,macro,73.08
2018-05-16,full,sentiment,76.8
2018-05-16,full,valuation,88.13
2018-05-16,rolling20y,leverage,67.56
2018-05-16,rolling20y,liquidity,33.92
2018-05-16,rolling20y,macro,73.08
2018-05-16,rolling20y,sentiment,78.45
2018-05-16,rolling20y,valuation,82.31
2018-05-17,full,leverage,75.73
2018-05-17,full,liquidity,38.21
2018-05-17,full,macro,69.22
2018-05-17,full,sentiment,76.68
2018-05-17,full,valuation,88.13
2018-05-17,rolling20y,leverage,67.4
2018-05-17,rolling20y,liquidity,33.65
2018-05-17,rolling20y,macro,69.22
2018-05-17,rolling20y,sentiment,78.31
2018-05-17,rolling20y,valuation,82.31
2018-05-18,full,leverage,75.59
2018-05-18,full,liquidity,38.64
2018-05-18,full,macro,68.64
2018-05-18,full,sentiment,76.8
2018-05-18,full,valuation,88.13
2018-05-18,rolling20y,leverage,67.28
2018-05-18,rolling20y,liquidity,34.05
2018-05-18,rolling20y,macro,68.64
2018-05-18,rolling20y,sentiment,78.44
2018-05-18,rolling20y,valuation,82.31
2018-05-21,full,leverage,75.59
2018-05-21,full,liquidity,38.95
2018-05-21,full,macro,70.1
2018-05-21,full,sentiment,79.86
2018-05-21,full,valuation,88.13
2018-05-21,rolling20y,leverage,67.28
2018-05-21,rolling20y,liquidity,34.29
2018-05-21,rolling20y,macro,70.1
2018-05-21,rolling20y,sentiment,81.43
2018-05-21,rolling20y,valuation,82.31
2018-05-22,full,leverage,75.59
2018-05-22,full,liquidity,39.03
2018-05-22,full,macro,71.81
2018-05-22,full,sentiment,78.6
2018-05-22,full,valuation,88.13
2018-05-22,rolling20y,leverage,67.28
2018-05-22,rolling20y,liquidity,34.32
2018-05-22,rolling20y,macro,71.81
2018-05-22,rolling20y,sentiment,80.22
2018-05-22,rolling20y,valuation,82.31
2018-05-23,full,leverage,75.43
2018-05-23,full,liquidity,39.26
2018-05-23,full,macro,73.15
2018-05-23,full,sentiment,83.95
2018-05-23,full,valuation,88.13
2018-05-23,rolling20y,leverage,67.13
2018-05-23,rolling20y,liquidity,34.63
2018-05-23,rolling20y,macro,73.15
2018-05-23,rolling20y,sentiment,85.11
2018-05-23,rolling20y,valuation,82.31
2018-05-24,full,leverage,75.43
2018-05-24,full,liquidity,39.33
2018-05-24,full,macro,69.76
2018-05-24,full,sentiment,84.33
2018-05-24,full,valuation,88.13
2018-05-24,rolling20y,leverage,67.13
2018-05-24,rolling20y,liquidity,34.71
2018-05-24,rolling20y,macro,69.76
2018-05-24,rolling20y,sentiment,85.42
2018-05-24,rolling20y,valuation,82.31
2018-05-25,full,leverage,75.3
2018-05-25,full,liquidity,39.74
2018-05-25,full,macro,69.19
2018-05-25,full,sentiment,78.57
2018-05-25,full,valuation,88.13
2018-05-25,rolling20y,leverage,67.02
2018-05-25,rolling20y,liquidity,34.99
2018-05-25,rolling20y,macro,69.19
2018-05-25,rolling20y,sentiment,80.17
2018-05-25,rolling20y,valuation,82.31
2018-05-28,full,leverage,75.3
2018-05-28,full,liquidity,39.74
2018-05-28,full,macro,69.19
2018-05-28,full,sentiment,78.57
2018-05-28,full,valuation,88.13
2018-05-28,rolling20y,leverage,67.02
2018-05-28,rolling20y,liquidity,34.99
2018-05-28,rolling20y,macro,69.19
2018-05-28,rolling20y,sentiment,80.17
2018-05-28,rolling20y,valuation,82.31
2018-05-29,full,leverage,74.25
2018-05-29,full,liquidity,40.32
2018-05-29,full,macro,67.92
2018-05-29,full,sentiment,52.34
2018-05-29,full,valuation,88.13
2018-05-29,rolling20y,leverage,66.34
2018-05-29,rolling20y,liquidity,35.49
2018-05-29,rolling20y,macro,67.92
2018-05-29,rolling20y,sentiment,57.03
2018-05-29,rolling20y,valuation,82.31
2018-05-30,full,leverage,74.69
2018-05-30,full,liquidity,40.43
2018-05-30,full,macro,67.98
2018-05-30,full,sentiment,66.08
2018-05-30,full,valuation,88.13
2018-05-30,rolling20y,leverage,66.62
2018-05-30,rolling20y,liquidity,35.4
2018-05-30,rolling20y,macro,67.98
2018-05-30,rolling20y,sentiment,68.62
2018-05-30,rolling20y,valuation,82.31
2018-05-31,full,leverage,74.93
2018-05-31,full,liquidity,40.34
2018-05-31,full,macro,72.55
2018-05-31,full,sentiment,63.26
2018-05-31,full,valuation,88.13
2018-05-31,rolling20y,leverage,66.75
2018-05-31,rolling20y,liquidity,35.38
2018-05-31,rolling20y,macro,72.55
2018-05-31,rolling20y,sentiment,65.84
2018-05-31,rolling20y,valuation,82.31
2018-06-01,full,leverage,72.98
2018-06-01,full,liquidity,39.87
2018-06-01,full,macro,74.69
2018-06-01,full,sentiment,76.42
2018-06-01,full,valuation,88.27
2018-06-01,rolling20y,leverage,64.87
2018-06-01,rolling20y,liquidity,34.33
2018-06-01,rolling20y,macro,74.69
2018-06-01,rolling20y,sentiment,78.04
2018-06-01,rolling20y,valuation,82.79
2018-06-04,full,leverage,73.2
2018-06-04,full,liquidity,39.78
2018-06-04,full,macro,77.4
2018-06-04,full,sentiment,82.64
2018-06-04,full,valuation,88.27
2018-06-04,rolling20y,leverage,64.98
2018-06-04,rolling20y,liquidity,34.28
2018-06-04,rolling20y,macro,77.4
2018-06-04,rolling20y,sentiment,83.94
2018-06-04,rolling20y,valuation,82.79
2018-06-05,full,leverage,72.98
2018-06-05,full,liquidity,39.74
2018-06-05,full,macro,74.93
2018-06-05,full,sentiment,85.55
2018-06-05,full,valuation,88.27
2018-06-05,rolling20y,leverage,64.87
2018-06-05,rolling20y,liquidity,34.29
2018-06-05,rolling20y,macro,74.93
2018-06-05,rolling20y,sentiment,86.37
2018-06-05,rolling20y,valuation,82.79
2018-06-06,full,leverage,72.86
2018-06-06,full,liquidity,39.78
2018-06-06,full,macro,76.27
2018-06-06,full,sentiment,91.77
2018-06-06,full,valuation,88.27
2018-06-06,rolling20y,leverage,64.79
2018-06-06,rolling20y,liquidity,34.49
2018-06-06,rolling20y,macro,76.27
2018-06-06,rolling20y,sentiment,91.45
2018-06-06,rolling20y,valuation,82.79
2018-06-07,full,leverage,73.1
2018-06-07,full,liquidity,40.07
2018-06-07,full,macro,74.97
2018-06-07,full,sentiment,87.92
2018-06-07,full,valuation,88.27
2018-06-07,rolling20y,leverage,64.93
2018-06-07,rolling20y,liquidity,34.63
2018-06-07,rolling20y,macro,74.97
2018-06-07,rolling20y,sentiment,88.36
2018-06-07,rolling20y,valuation,82.79
2018-06-08,full,leverage,72.98
2018-06-08,full,liquidity,40.03
2018-06-08,full,macro,71.73
2018-06-08,full,sentiment,87.52
2018-06-08,full,valuation,88.27
2018-06-08,rolling20y,leverage,64.88
2018-06-08,rolling20y,liquidity,34.61
2018-06-08,rolling20y,macro,71.73
